SERIALNUMBER METERNO IPADDRV6 SERVLOC LATITUDE LONGITUDE
2153847158 M2153847158 fda0::172:1c:6404:8061:1976 LEM-C-005 -22.962989 -43.180245
2155287646 M2155287646 fda0::9c:1c:6404:8077:145e LBN-C-004 -22.982316 -43.219358
2155286918 M2155286918 fda0::9b:1c:6404:8077:1186 LBN-C-002 -22.982316 -43.219358
2155287658 M2155287658 fda0::9d:1c:6404:8077:146a LBN-C-003 -22.982316 -43.219358
2155167955 M2155167955 fda0::31:1c:6404:8075:40d3 LBN-C-001 -22.982316 -43.219358
2153847060 M2153847060 fda0::116:1c:6404:8061:1914 LBN-C-006 -22.982316 -43.219358
2153844912 M2153844912 fda0::140:1c:6404:8061:10b0 LBN-C-005 -22.982316 -43.219358
2155287578 8077141A fda0::1b7:1c:6400:8077:141a LBN-R-104 -22.987717 -43.228774
2155198851 8075B983 fda0::1b7:1c:6400:8075:b983 LBN-R-111 -22.985698 -43.23037
2155196134 8075AEE6 fda0::9d:1c:6400:8075:aee6 LBN-R-125 -22.973847 -43.207621
2155200725 8075C0D5 fda0::1a9:1c:6400:8075:c0d5 SMT-R-037 -22.949957 -43.190926
2155288693 80771875 fda0::d5:1c:6400:8077:1875 BFG-R-049 -22.95399 -43.186958
2155288058 807715FA fda0::1c3:1c:6400:8077:15fa HMT-R-011 -22.953936 -43.19313
2155287988 807715B4 fda0::1c3:1c:6400:8077:15b4 HMT-R-012 -22.952721 -43.193564
2155287909 80771565 fda0::b7:1c:6400:8077:1565 HMT-R-020 -22.957729 -43.194604
2155288053 807715F5 fda0::b6:1c:6400:8077:15f5 HMT-R-035 -22.957084 -43.197786
2155287896 80771558 fda0::196:1c:6400:8077:1558 HMT-R-046 -22.959238 -43.203537
2155288008 807715C8 fda0::1c3:1c:6400:8077:15c8 HMT-R-005 -22.954183 -43.192356
2155171761 80754FB1 fda0::61:1c:6400:8075:4fb1 CLG-R-013 -22.831985 -43.346015
2155287985 807715B1 fda0::187:1c:6400:8077:15b1 VVQ-R-012 -22.886379 -43.367
2155288674 80771862 fda0::4f:1c:6400:8077:1862 RAM-R-006 -22.86475 -43.24477
2155288668 8077185C fda0::b8:1c:6400:8077:185c PER-R-006 -22.844429 -43.260132
2153856556 80613E2C fda0::1c9:1c:6400:8061:3e2c CRM-R-016 -22.704097 -43.436513
2153842843 8061089B fda0::5:1c:6400:8061:89b RFR-R-008 -22.676891 -43.476721
2155162000 80752990 fda0::63:1c:6400:8075:2990 CRO-R-005 -22.769141 -43.402385
2155162109 807529FD fda0::68:1c:6400:8075:29fd CXS-R-004 -22.773007 -43.303796
2155166120 807539A8 fda0::1c9:1c:6400:8075:39a8 MGC-R-003 -22.7262 -43.41214
2155166097 80753991 fda0::19e:1c:6400:8075:3991 MGC-R-001 -22.71635 -43.41275
2155166130 807539B2 fda0::1bb:1c:6400:8075:39b2 MGC-R-007 -22.735241 -43.425166
2153849428 80612254 fda0::198:1c:6400:8061:2254 SAT-R-076 -22.904221 -43.180086
2155166091 8075398B fda0::16:1c:6400:8075:398b SLZ-R-040 -22.90542 -43.176968
2155287227 807712BB fda0::28:1c:6400:8077:12bb SLZ-R-109 -22.914604 -43.175819
2155168063 8075413F fda0::29:1c:6400:8075:413f CMR-R-060 -22.901191 -43.177633
2155171743 80754F9F fda0::12d:1c:6400:8075:4f9f SLZ-R-038 -22.908952 -43.170177
2155171763 80754FB3 fda0::5:1c:6400:8075:4fb3 RFR-R-004 -22.686677 -43.470673
2155287214 807712AE fda0::92:1c:6400:8077:12ae AVS-R-002 -22.91934 -43.52951
2155287148 8077126C fda0::94:1c:6400:8077:126c CMS-R-001 -22.90793 -43.61335
2155168042 8075412A fda0::17d:1c:6400:8075:412a CRO-R-004 -22.76761 -43.39981
2155287579 8077141B fda0::4d:1c:6400:8077:141b AGR-R-001 -22.831015 -43.317159
2155287473 807713B1 fda0::a2:1c:6400:8077:13b1 CCD-R-003 -22.882427 -43.336312
2153920455 806237C7 fda0::5f:1c:6400:8062:37c7 CCD-R-008 -22.87682 -43.31939
2155287684 M2155287684 fda0::84:1c:6404:8077:1484 SLZ-C-004 -22.91038 -43.173168
2155162190 M2155162190 fda0::28:1c:6404:8075:2a4e SLZ-C-001 -22.91038 -43.173168
2153843788 M2153843788 fda0::12e:1c:6404:8061:c4c SLZ-C-006 -22.91038 -43.173168
2153843799 M2153843799 fda0::12d:1c:6404:8061:c57 SLZ-C-005 -22.91038 -43.173168
2153843797 M2153843797 fda0::13c:1c:6404:8061:c55 SLZ-C-007 -22.91038 -43.173168
2153844899 M2153844899 fda0::13a:1c:6404:8061:10a3 SLZ-C-008 -22.91038 -43.173168
2155287110 80771246 fda0::1b7:1c:6400:8077:1246 PTS-R-070 -22.984374 -43.204137
2155287358 M2155287358 fda0::ac:1c:6404:8077:133e AMB-C-002 -22.729479 -43.459123
2153847148 M2153847148 fda0::19e:1c:6404:8061:196c AMB-C-003 -22.729479 -43.459123
2153844855 M2153844855 fda0::1d0:1c:6404:8061:1077 AMB-C-004 -22.729479 -43.459123
2155162390 M2155162390 fda0::24:1c:6404:8075:2b16 PCI-C-001 -22.935161 -43.636816
2155287948 8077158C fda0::1bc:1c:6400:8077:158c LBN-R-042 -22.986402 -43.221856
2155197310 8075B37E fda0::196:1c:6400:8075:b37e LBN-R-043 -22.980142 -43.223707
2155162368 M2155162368 fda0::57:1c:6404:8075:2b00 ESP-C-001 -22.912608 -43.678578
2153841573 M2153841573 fda0::146:1c:6404:8061:3a5 ESP-C-003 -22.912608 -43.678578
2155287565 8077140D fda0::31:1c:6400:8077:140d LBN-R-073 -22.98203 -43.226624
2155201403 8075C37B fda0::1b7:1c:6400:8075:c37b LBN-R-095 -22.986195 -43.228352
2155197308 8075B37C fda0::2c:1c:6400:8075:b37c LBN-R-096 -22.985031 -43.209759
2155198869 8075B995 fda0::1b7:1c:6400:8075:b995 LBN-R-098 -22.987308 -43.228144
2155197305 8075B379 fda0::1b7:1c:6400:8075:b379 LBN-R-120 -22.985811 -43.207243
2153842962 80610912 fda0::163:1c:6400:8061:912 LBN-R-130 -22.975496 -43.198517
2155197447 8075B407 fda0::196:1c:6400:8075:b407 LBN-R-133 -22.973442 -43.201882
2155196137 8075AEE9 fda0::196:1c:6400:8075:aee9 LBN-R-134 -22.972663 -43.203541
2155199558 8075BC46 fda0::b3:1c:6400:8075:bc46 BFG-R-027 -22.95640182 -43.1812973
2155288017 807715D1 fda0::196:1c:6400:8077:15d1 HMT-R-002 -22.960512 -43.20113
2155168646 80754386 fda0::150:1c:6400:8075:4386 RL3512 -22.747046 -43.513139
112 -8075296E112 fda0::11:1c:6400:8075:296e CRO-R-003 -22.772289 -43.3814
2155162028 807529AC fda0::65:1c:6400:8075:29ac ROS-R-002 -22.792515 -43.3761
2155166192 807539F0 fda0::1ba:1c:6400:8075:39f0 SAT-R-006 -22.906045 -43.1831
2153920464 806237D0 fda0::151:1c:6400:8062:37d0 MRT-R-002 -22.808178 -43.346065
2155161949 8075295D fda0::1d:1c:6400:8075:295d MRT-R-003 -22.793352 -43.336116
2155162149 80752A25 fda0::13a:1c:6400:8075:2a25 SLZ-R-002 -22.911009 -43.173402
2155171725 80754F8D fda0::1d7:1c:6400:8075:4f8d MRP-R-001 -22.809025 -43.593736
2155287209 807712A9 fda0::126:1c:6400:8077:12a9 ESP-R-003 -22.917785 -43.692373
2155167971 M2155167971 fda0::38:1c:6404:8075:40e3 ZIN-C-001 -22.894658 -43.735508
2155286890 M2155286890 fda0::f6:1c:6404:8077:116a ZIN-C-003 -22.894658 -43.735508
2155287135 8077125F fda0::2d:1c:6400:8077:125f GVD-R-015 -22.805157 -43.208989
2155287094 80771236 fda0::5f:1c:6400:8077:1236 PDD-R-004 -22.881155 -43.308747
2155287440 80771390 fda0::e8:1c:6400:8077:1390 PDD-R-005 -22.884592 -43.306104
2155287530 807713EA fda0::19b:1c:6400:8077:13ea LEM-R-017 -22.964276 -43.177181
2155287074 80771222 fda0::ef:1c:6400:8077:1222 LEM-R-015 -22.965936 -43.181515
2155287489 807713C1 fda0::144:1c:6400:8077:13c1 PTS-R-019 -22.983888 -43.194282
2155287461 807713A5 fda0::2c:1c:6400:8077:13a5 PTS-R-004 -22.986607 -43.193844
2155167957 M2155167957 fda0::45:1c:6405:8075:40d5 BPN-C-001 -22.826272 -43.278694
2155287378 M2155287378 fda0::97:1c:6404:8077:1352 BPN-C-002 -22.826272 -43.278694
2155287016 M2155287016 fda0::d8:1c:6404:8077:11e8 BPN-C-003 -22.826272 -43.278694
2155200721 8075C0D1 fda0::9d:1c:6400:8075:c0d1 LBN-R-017 -22.984104 -43.221138
2155198848 8075B980 fda0::164:1c:6400:8075:b980 SLZ-R-052 -22.902433 -43.176624
2155287106 80771242 fda0::2d:1c:6400:8077:1242 GVD-R-001 -22.796413 -43.206817
2155198865 8075B991 fda0::1ba:1c:6400:8075:b991 CMR-R-012 -22.905779 -43.186277
2155198853 8075B985 fda0::87:1c:6400:8075:b985 CMR-R-069 -22.902381 -43.179838
2155196127 8075AEDF fda0::14:1c:6400:8075:aedf FCN-R-011 -22.91169 -43.19613
2155287009 M2155287009 fda0::ad:1c:6404:8077:11e1 MTO-C-001 -22.942116 -43.568551
2155286930 M2155286930 fda0::ae:1c:6404:8077:1192 MTO-C-002 -22.942116 -43.568551
2155201418 8075C38A fda0::163:1c:6400:8075:c38a LBN-R-067 -22.980452 -43.212645
2155196128 8075AEE0 fda0::145:1c:6400:8075:aee0 LBN-R-077 -22.98639 -43.226008
2155198863 8075B98F fda0::31:1c:6400:8075:b98f LBN-R-078 -22.983946 -43.227264
2155168453 807542C5 fda0::11:1c:6400:8075:42c5 RL856794 -22.795557 -43.359787
2155196135 8075AEE7 fda0::86:1c:6400:8075:aee7 LBN-R-129 -22.995087 -43.234797
2155287167 8077127F fda0::f1:1c:6400:8077:127f FCN-R-022 -22.901995 -43.199884
2155287883 8077154B fda0::19a:1c:6400:8077:154b BFG-R-041 -22.953619 -43.184806
2155287762 807714D2 fda0::b7:1c:6400:8077:14d2 BFG-R-042 -22.953404 -43.185579
2155288016 807715D0 fda0::19a:1c:6400:8077:15d0 BFG-R-044 -22.952092 -43.183953
2155287999 807715BF fda0::14d:1c:6400:8077:15bf BPD-R-065 -22.932844 -43.17733
2155287979 807715AB fda0::b0:1c:6400:8077:15ab BPD-R-066 -22.933027 -43.179468
2155168409 80754299 fda0::150:1c:6400:8075:4299 RL3513 -22.74713 -43.513121
2155168533 80754315 fda0::150:1c:6400:8075:4315 RL3546 -22.747075 -43.513133
2155166102 80753996 fda0::17b:1c:6400:8075:3996 IMT-R-029 -22.607058 -43.348942
2155294502 80772F26 fda0::1d4:1c:6400:8077:2f26 RL87766 -22.864222 -43.56476
2155288773 807718C5 fda0::14d:1c:6400:8077:18c5 BPD-R-069 -22.934243 -43.176709
2155288744 807718A8 fda0::b0:1c:6400:8077:18a8 BPD-R-073 -22.935056 -43.174353
2155288809 807718E9 fda0::1cb:1c:6400:8077:18e9 BAR-R-128 -23.00808 -43.30768
2155288736 807718A0 fda0::52:1c:6400:8077:18a0 CDV-R-006 -22.838556 -43.313422
2155287744 807714C0 fda0::9f:1c:6400:8077:14c0 RAM-R-001 -22.853352 -43.248308
2155288683 8077186B fda0::d1:1c:6400:8077:186b RAM-R-002 -22.862266 -43.247629
2155288713 80771889 fda0::d1:1c:6400:8077:1889 RAM-R-005 -22.857519 -43.257163
2155288725 80771895 fda0::d2:1c:6400:8077:1895 RAM-R-007 -22.865117 -43.239788
2155288748 807718AC fda0::12b:1c:6400:8077:18ac VVQ-R-008 -22.894247 -43.358637
2155288616 80771828 fda0::183:1c:6400:8077:1828 PDD-R-009 -22.895915 -43.299894
2155288811 807718EB fda0::dd:1c:6400:8077:18eb VVQ-R-016 -22.899682 -43.353552
2155288776 807718C8 fda0::41:1c:6400:8077:18c8 CCD-R-007 -22.873039 -43.313437
2155162040 807529B8 fda0::1c0:1c:6400:8075:29b8 CRM-R-003 -22.72141 -43.46337
2155161964 8075296C fda0::127:1c:6400:8075:296c CRM-R-013 -22.71559 -43.45218
2153920306 80623732 fda0::17b:1c:6400:8062:3732 IMT-R-034 -22.59325 -43.28966
2155162099 807529F3 fda0::17b:1c:6400:8075:29f3 IMT-R-016 -22.582029 -43.302957
2155162138 80752A1A fda0::17b:1c:6400:8075:2a1a IMT-R-015 -22.582029 -43.302957
2155162200 80752A58 fda0::120:1c:6400:8075:2a58 VTL-R-004 -22.74192 -43.347628
2155162054 807529C6 fda0::c2:1c:6400:8075:29c6 SRP-R-002 -22.720542 -43.318792
2155166215 80753A07 fda0::1c5:1c:6400:8075:3a07 SRP-R-004 -22.710685 -43.332024
2155166115 807539A3 fda0::89:1c:6400:8075:39a3 FCN-R-021 -22.909774 -43.204129
2155166225 80753A11 fda0::14:1c:6400:8075:3a11 FCN-R-014 -22.910534 -43.193843
2155166209 80753A01 fda0::198:1c:6400:8075:3a01 SAT-R-063 -22.909966 -43.182901
2155166163 807539D3 fda0::132:1c:6400:8075:39d3 SAT-R-052 -22.917423 -43.188221
2155168075 8075414B fda0::16:1c:6400:8075:414b RLG-R-011 -22.907434 -43.190409
2155168078 8075414E fda0::1ba:1c:6400:8075:414e RLG-R-013 -22.902456 -43.191324
2155154548 80750C74 fda0::16:1c:6400:8075:c74 SLZ-R-024 -22.909866 -43.177617
2153849528 806122B8 fda0::28:1c:6400:8061:22b8 SLZ-R-026 -22.911038 -43.178031
2155171836 80754FFC fda0::28:1c:6400:8075:4ffc SLZ-R-073 -22.901702 -43.176385
2155166106 8075399A fda0::28:1c:6400:8075:399a SLZ-R-046 -22.90649 -43.175609
2155166090 8075398A fda0::28:1c:6400:8075:398a SLZ-R-036 -22.907097 -43.175811
2155288812 807718EC fda0::28:1c:6400:8077:18ec SLZ-R-037 -22.906549 -43.17606
1690 -807539A61690 fda0::16:1c:6400:8075:39a6 SLZ-R-037 -22.906549 -43.17606
2155168023 80754117 fda0::1ba:1c:6400:8075:4117 RLG-R-016 -22.904713 -43.18653
2155168069 80754145 fda0::1ba:1c:6400:8075:4145 CMR-R-033 -22.897263 -43.180791
2155171795 80754FD3 fda0::11e:1c:6400:8075:4fd3 CAB-R-003 -22.77237 -43.54966
2155287224 807712B8 fda0::92:1c:6400:8077:12b8 CGS-R-001 -22.910986 -43.555731
2153848682 80611F6A fda0::9f:1c:6400:8061:1f6a GVD-R-003 -22.808507 -43.215075
2155287604 80771434 fda0::52:1c:6400:8077:1434 MAT-R-003 -22.841713 -43.29891
2155287500 807713CC fda0::158:1c:6400:8077:13cc MAT-R-002 -22.845532 -43.302107
2155287632 80771450 fda0::19b:1c:6400:8077:1450 LEM-R-013 -22.965853 -43.179112
2155287571 80771413 fda0::1bc:1c:6400:8077:1413 LEM-R-046 -22.962483 -43.168986
2155162104 807529F8 fda0::1bb:1c:6400:8075:29f8 ABR-R-007 -22.75295 -43.41046
2155162389 M2155162389 fda0::1a:1c:6404:8075:2b15 MRP-C-001 -22.815956 -43.59397
2153852187 M2153852187 fda0::1d7:1c:6404:8061:2d1b MRP-C-003 -22.815956 -43.59397
2155287414 M2155287414 fda0::a2:1c:6404:8077:1376 CCD-C-002 -22.880731 -43.333605
2155165802 M2155165802 fda0::41:1c:6404:8075:386a CCD-C-001 -22.880731 -43.333605
2155287004 M2155287004 fda0::dc:1c:6404:8077:11dc CCD-C-003 -22.880731 -43.333605
2155287010 M2155287010 fda0::dd:1c:6404:8077:11e2 CCD-C-004 -22.880731 -43.333605
2155168046 8075412E fda0::31:1c:6400:8075:412e LBN-R-103 -22.9842 -43.229939
2155167287 80753E37 fda0::5:1c:6400:8075:3e37 RL2517 -22.679963 -43.444746
2155168360 80754268 fda0::97:1c:6400:8075:4268 RL858678 -22.794408 -43.288587
2155287932 8077157C fda0::b5:1c:6400:8077:157c SMT-R-019 -22.947101 -43.187733
2155287925 80771575 fda0::b3:1c:6400:8077:1575 BFG-R-007 -22.954759 -43.174804
2155287990 807715B6 fda0::196:1c:6400:8077:15b6 HMT-R-050 -22.962292 -43.201229
2155288732 8077189C fda0::14d:1c:6400:8077:189c BPD-R-097 -22.938041 -43.177844
2155288714 8077188A fda0::12e:1c:6400:8077:188a BPD-R-102 -22.9365 -43.170029
2155288638 8077183E fda0::14b:1c:6400:8077:183e BPD-R-018 -22.936788 -43.19016
2155162096 807529F0 fda0::120:1c:6400:8075:29f0 VTL-R-006 -22.7357 -43.33438
2153909878 80620E76 fda0::120:1c:6400:8062:e76 SRP-R-005 -22.727774 -43.324282
2155162162 80752A32 fda0::1d:1c:6400:8075:2a32 MRT-R-001 -22.802164 -43.333218
2155166084 80753984 fda0::14:1c:6400:8075:3984 FCN-R-003 -22.919456 -43.195835
2155166135 807539B7 fda0::7d:1c:6400:8075:39b7 FCN-R-009 -22.909001 -43.199681
2155168003 80754103 fda0::164:1c:6400:8075:4103 CMR-R-004 -22.901726 -43.183879
2155168098 80754162 fda0::164:1c:6400:8075:4162 CMR-R-008 -22.903537 -43.183521
2155168037 80754125 fda0::29:1c:6400:8075:4125 RLG-R-002 -22.903329 -43.185883
2155166213 80753A05 fda0::8a:1c:6400:8075:3a05 CMR-R-034 -22.897928 -43.178702
2155171748 80754FA4 fda0::193:1c:6400:8075:4fa4 SLZ-R-114 -22.917786 -43.177179
2155171750 80754FA6 fda0::75:1c:6400:8075:4fa6 CAB-R-004 -22.78018 -43.55443
2155171805 80754FDD fda0::193:1c:6400:8075:4fdd SLZ-R-119 -22.920487 -43.176929
2155287176 80771288 fda0::15c:1c:6400:8077:1288 GVD-R-017 -22.806176 -43.213933
2155287089 80771231 fda0::9f:1c:6400:8077:1231 GVD-R-002 -22.81206 -43.21831
4808 -8077129E4808 fda0::4c:1c:6400:8077:129e COP-R-036 -22.966194 -43.186821
2155287225 807712B9 fda0::d7:1c:6400:8077:12b9 BMT-R-004 -22.910368 -43.287429
2155287098 8077123A fda0::172:1c:6400:8077:123a LEM-R-001 -22.962877 -43.179328
2155287183 8077128F fda0::ef:1c:6400:8077:128f LEM-R-005 -22.963882 -43.181656
2155287219 807712B3 fda0::ef:1c:6400:8077:12b3 LEM-R-006 -22.964314 -43.178713
2155287545 807713F9 fda0::172:1c:6400:8077:13f9 LEM-R-042 -22.963949 -43.172613
2155287564 8077140C fda0::1c0:1c:6400:8077:140c PMG-R-002 -22.873549 -43.417721
2155287448 80771398 fda0::23:1c:6400:8077:1398 STS-R-002 -22.86992 -43.552218
2155287540 807713F4 fda0::92:1c:6400:8077:13f4 STS-R-001 -22.877525 -43.554643
2155287592 80771428 fda0::1bc:1c:6400:8077:1428 PTS-R-020 -22.983506 -43.192824
2155287186 80771292 fda0::1bc:1c:6400:8077:1292 PTS-R-017 -22.985506 -43.196253
2155287145 80771269 fda0::196:1c:6400:8077:1269 PTS-R-072 -22.979273 -43.201128
2155168051 80754133 fda0::116:1c:6400:8075:4133 LBN-R-005 -22.981288 -43.21974
2155196146 8075AEF2 fda0::196:1c:6400:8075:aef2 LBN-R-029 -22.982192 -43.222812
2155200719 8075C0CF fda0::145:1c:6400:8075:c0cf LBN-R-051 -22.985869 -43.223723
2155165814 M2155165814 fda0::4d:1c:6404:8075:3876 AGR-C-001 -22.829018 -43.3134
2155165779 M2155165779 fda0::4e:1c:6404:8075:3853 AGR-C-002 -22.829018 -43.3134
2155287464 807713A8 fda0::2c:1c:6400:8077:13a8 LBN-R-100 -22.983417 -43.209214
2155168435 807542B3 fda0::17d:1c:6400:8075:42b3 RL856768 -22.771315 -43.395947
2155198856 8075B988 fda0::1b7:1c:6400:8075:b988 LBN-R-121 -22.986596 -43.231474
2155287891 80771553 fda0::d5:1c:6400:8077:1553 BFG-R-043 -22.95621 -43.185983
2155287926 80771576 fda0::d6:1c:6400:8077:1576 HMT-R-023 -22.958658 -43.195473
2155287900 8077155C fda0::1c3:1c:6400:8077:155c HMT-R-015 -22.953325 -43.195232
2155167781 80754025 fda0::1f:1c:6400:8075:4025 RL859252 -22.75492 -43.4815
2155288780 807718CC fda0::14d:1c:6400:8077:18cc BPD-R-082 -22.935968 -43.177706
2155288553 807717E9 fda0::1a9:1c:6400:8077:17e9 BPD-R-094 -22.93992 -43.17915
2155288799 807718DF fda0::12e:1c:6400:8077:18df BPD-R-101 -22.9384 -43.17291
2155288669 8077185D fda0::14b:1c:6400:8077:185d BPD-R-020 -22.935643 -43.189324
2155288720 80771890 fda0::197:1c:6400:8077:1890 BPD-R-013 -22.942298 -43.192285
2155288801 807718E1 fda0::55:1c:6400:8077:18e1 BPD-R-006 -22.938385 -43.195765
2155288710 80771886 fda0::55:1c:6400:8077:1886 BPD-R-005 -22.938637 -43.1972
2155288770 807718C2 fda0::55:1c:6400:8077:18c2 BPD-R-004 -22.940138 -43.196721
2155288631 80771837 fda0::1a9:1c:6400:8077:1837 BPD-R-003 -22.942068 -43.180541
2155287747 807714C3 fda0::197:1c:6400:8077:14c3 BPD-R-002 -22.940351 -43.198317
2155288818 807718F2 fda0::14d:1c:6400:8077:18f2 BPD-R-088 -22.938074 -43.183332
2155288791 807718D7 fda0::1cb:1c:6400:8077:18d7 BAR-R-123 -23.00814 -43.30856
2155288741 807718A5 fda0::158:1c:6400:8077:18a5 CLG-R-004 -22.85075 -43.318776
2155288612 80771824 fda0::52:1c:6400:8077:1824 CLG-R-010 -22.86025 -43.32859
2153920342 80623756 fda0::17b:1c:6400:8062:3756 IMT-R-013 -22.574604 -43.310017
2155155237 80750F25 fda0::1d2:1c:6400:8075:f25 IMT-R-005 -22.587677 -43.305274
2155162036 807529B4 fda0::42:1c:6400:8075:29b4 CXS-R-008 -22.773739 -43.309375
2155162031 807529AF fda0::42:1c:6400:8075:29af CXS-R-007 -22.778885 -43.316824
2155287112 80771248 fda0::1ba:1c:6400:8077:1248 FCN-R-019 -22.911748 -43.19316
2155287187 80771293 fda0::198:1c:6400:8077:1293 FCN-R-016 -22.912527 -43.191839
2155166108 8075399C fda0::198:1c:6400:8075:399c FCN-R-013 -22.90952 -43.193445
2155166104 80753998 fda0::f1:1c:6400:8075:3998 FCN-R-007 -22.908892 -43.203813
2153920316 8062373C fda0::198:1c:6400:8062:373c SAT-R-003 -22.9072997 -43.18346182
2155166207 807539FF fda0::1ba:1c:6400:8075:39ff SAT-R-004 -22.907048 -43.182016
2155166237 80753A1D fda0::8a:1c:6400:8075:3a1d SAT-R-056 -22.914911 -43.18574
2155168060 8075413C fda0::28:1c:6400:8075:413c SLZ-R-019 -22.911716 -43.176036
2155155221 80750F15 fda0::84:1c:6400:8075:f15 SLZ-R-027 -22.911852 -43.178675
2155166144 807539C0 fda0::13a:1c:6400:8075:39c0 SLZ-R-033 -22.908957 -43.175252
2155171757 80754FAD fda0::16:1c:6400:8075:4fad SLZ-R-107 -22.915265 -43.177899
2155287171 80771283 fda0::13d:1c:6400:8077:1283 SLZ-R-054 -22.903426 -43.176074
2155171740 80754F9C fda0::34:1c:6400:8075:4f9c MRP-R-007 -22.797028 -43.575433
2155171801 80754FD9 fda0::193:1c:6400:8075:4fd9 SLZ-R-125 -22.922009 -43.179061
2155287126 80771256 fda0::126:1c:6400:8077:1256 ESP-R-002 -22.91694 -43.68604
2155166232 80753A18 fda0::38:1c:6400:8075:3a18 ZIN-R-009 -22.87307 -43.71825
2155162156 80752A2C fda0::1c8:1c:6400:8075:2a2c AFR-R-004 -22.869315 -43.469825
2155287220 807712B4 fda0::e8:1c:6400:8077:12b4 PDD-R-003 -22.890915 -43.31044
2155171727 80754F8F fda0::106:1c:6400:8075:4f8f QMC-R-001 -22.735606 -43.548828
2155287563 8077140B fda0::1c0:1c:6400:8077:140b PMG-R-006 -22.8855 -43.43069
2155287472 807713B0 fda0::1bc:1c:6400:8077:13b0 PTS-R-034 -22.981744 -43.190781
2155287493 807713C5 fda0::4b:1c:6400:8077:13c5 BPN-R-010 -22.810749 -43.288662
2155287460 807713A4 fda0::45:1c:6400:8077:13a4 BPN-R-012 -22.822226 -43.290499
2155287630 8077144E fda0::1bc:1c:6400:8077:144e PTS-R-046 -22.97914 -43.194489
2153920403 80623793 fda0::86:1c:6400:8062:3793 PTS-R-045 -22.98395356 -43.20075908
2155194690 8075A942 fda0::9d:1c:6400:8075:a942 LBN-R-092 -22.982872 -43.209805
2155167999 807540FF fda0::31:1c:6400:8075:40ff LBN-R-093 -22.98519 -43.228525
2155168528 80754310 fda0::17c:1c:6400:8075:4310 RL823161 -22.737365 -43.478553
2155287997 807715BD fda0::b2:1c:6400:8077:15bd BFG-R-010 -22.956264 -43.176862
2155287995 807715BB fda0::d6:1c:6400:8077:15bb HMT-R-022 -22.958484 -43.194374
2155287929 80771579 fda0::11c:1c:6400:8077:1579 HMT-R-018 -22.961217 -43.206131
2155287956 80771594 fda0::11b:1c:6400:8077:1594 HMT-R-052 -22.970942 -43.206992
2155287534 807713EE fda0::55:1c:6400:8077:13ee BPD-R-046 -22.9398751 -43.2017129
2155286615 80771057 fda0::66:1c:6400:8077:1057 RL858791 -22.77365004 -43.37449903
2155288749 807718AD fda0::80:1c:6400:8077:18ad BPD-R-057 -22.928219 -43.17469
2155288556 807717EC fda0::191:1c:6400:8077:17ec BAR-R-015 -23.00368 -43.32793
2155288671 8077185F fda0::1bd:1c:6400:8077:185f BAR-R-070 -23.00068 -43.33895
2155288754 807718B2 fda0::63:1c:6400:8077:18b2 CLG-R-009 -22.816849 -43.354564
2155288611 80771823 fda0::5e:1c:6400:8077:1823 VVQ-R-006 -22.8755 -43.36096
2155288737 807718A1 fda0::41:1c:6400:8077:18a1 VVQ-R-007 -22.876297 -43.365332
2155288761 807718B9 fda0::12a:1c:6400:8077:18b9 CCD-R-014 -22.87702 -43.34979
2155288688 80771870 fda0::4e:1c:6400:8077:1870 AGR-R-005 -22.828936 -43.3220696
2155288705 80771881 fda0::37:1c:6400:8077:1881 SRP-R-006 -22.697018 -43.342744
2153844137 80610DA9 fda0::183:1c:6400:8061:da9 PDD-R-008 -22.897137 -43.298135
2155289181 80771A5D fda0::131:1c:6400:8077:1a5d CT586 -22.902953 -43.187621
2155162023 807529A7 fda0::e7:1c:6400:8075:29a7 CXS-R-001 -22.76368 -43.28479
2155166186 807539EA fda0::179:1c:6400:8075:39ea SRP-R-003 -22.714752 -43.327551
2155166171 807539DB fda0::1bf:1c:6400:8075:39db NIG-R-103 -22.760569 -43.424476
2155168009 80754109 fda0::8a:1c:6400:8075:4109 SAT-R-068 -22.914026 -43.184071
2155166107 8075399B fda0::198:1c:6400:8075:399b SAT-R-048 -22.913448 -43.187051
2155166156 807539CC fda0::198:1c:6400:8075:39cc SAT-R-055 -22.914988 -43.186891
2155167996 807540FC fda0::f1:1c:6400:8075:40fc RLG-R-010 -22.909297 -43.191902
2155166132 807539B4 fda0::28:1c:6400:8075:39b4 SLZ-R-042 -22.908791 -43.174611
2155168017 80754111 fda0::13e:1c:6400:8075:4111 SLZ-R-031 -22.914806 -43.179263
2153920352 80623760 fda0::28:1c:6400:8062:3760 SLZ-R-064 -22.906169 -43.173637
2155168056 80754138 fda0::164:1c:6400:8075:4138 CMR-R-051 -22.899398 -43.177847
2155171753 80754FA9 fda0::13e:1c:6400:8075:4fa9 SLZ-R-115 -22.917689 -43.177739
2155171784 80754FC8 fda0::1c:1c:6400:8075:4fc8 QMS-R-001 -22.737662 -43.563944
2155166241 80753A21 fda0::84:1c:6400:8075:3a21 SLZ-R-097 -22.905348 -43.168602
2155287079 80771227 fda0::15c:1c:6400:8077:1227 GVD-R-014 -22.810367 -43.205506
